,degree_centrality,betweenness_centrality,closeness_centrality
Kate Nelligan_a,0.0014356471179384107,0.0,0.24996962773026968
Kaelynn Craddick_a,0.0014356471179384107,0.0,0.24996962773026968
Sara Craddick_a,0.0014356471179384107,0.0,0.24996962773026968
Kate Capshaw_a,0.002153470676907616,0.0001478443320099957,0.2567739335967971
Adam Baldwin_a,0.0014356471179384107,0.0,0.24996962773026968
Rip Torn_a,0.00401981193022755,0.0011293623933353557,0.27205945149008953
Joanna Going_a,0.002368817744598378,0.0002515551238695651,0.2677921367645426
Jean Simmons_a,0.0014356471179384107,0.0,0.24996962773026968
Derrick O'Connor_a,0.0014356471179384107,0.0,0.24996962773026968
Cal Saville_d,0.0,0.0,0.0
Matthew Wolf_a,0.002009905965113775,5.426198315930434e-05,0.23487471506273905
Graham McTavish_a,0.0014356471179384107,5.424291071668155e-10,0.23010431932924938
Bryce Johnson_a,0.0014356471179384107,5.424291071668155e-10,0.23010431932924938
Janyse Jaud_a,0.0014356471179384107,5.424291071668155e-10,0.23010431932924938
French Tickner_a,0.0014356471179384107,5.424291071668155e-10,0.23010431932924938
Qayam Devji_a,0.0014356471179384107,5.424291071668155e-10,0.23010431932924938
Mark Acheson_a,0.0014356471179384107,5.424291071668155e-10,0.23010431932924938
Colin Murdock_a,0.0014356471179384107,5.424291071668155e-10,0.23010431932924938
Frank Paur_d,0.0013638647620414902,0.0,0.23009952608841844
Jonathan Mostow_d,0.001076735338453808,4.9035999652032797e-05,0.229597344669631
Allen Leech_a,0.0003589117794846027,0.0,0.2213880719390844
Verónica Echegui_a,0.0003589117794846027,0.0,0.2213880719390844
Matt Kugelman_d,0.0013638647620414902,2.708684377548909e-05,0.23404860262311672
Roy Haylock_a,0.0013638647620414902,2.708684377548909e-05,0.23404860262311672
Bianca Leigh_a,0.0008613882707630464,0.0,0.22323588071219064
Denton Blane Everett_a,0.0008613882707630464,0.0,0.22323588071219064
Willam Belli_a,0.0008613882707630464,0.0,0.22323588071219064
"D.J. ""Shangela"" Pierce_a",0.0013638647620414902,2.708684377548909e-05,0.23404860262311672
"Justin ""Alyssa Edwards"" Johnson_a",0.0008613882707630464,0.0,0.22323588071219064
Molly Ryman_a,0.0008613882707630464,0.0,0.22323588071219064
Ted Ferguson_a,0.0008613882707630464,0.0,0.22323588071219064
RuPaul_a,0.0008613882707630464,0.0,0.22323588071219064
Brian McCook_a,0.0007178235589692054,0.0,0.22460670698252577
Doug Plaut_a,0.0007178235589692054,0.0,0.22460670698252577
Cheyenne Jackson_a,0.0007178235589692054,0.0,0.22460670698252577
Heather McDonald_a,0.0007178235589692054,0.0,0.22460670698252577
Taryn Manning_a,0.001220300050247649,0.00011057748253767375,0.2556625896727449
Paula Jai Parker_a,0.0006460412030722848,0.0,0.24888263185004658
Isaac Hayes_a,0.0006460412030722848,0.0,0.24888263185004658
Mary Mazzio_d,7.178235589692053e-05,0.0,0.2229070295510164
Laura VanZee Taylor_d,7.178235589692053e-05,0.0,7.178235589692053e-05
Maris Degener_a,7.178235589692053e-05,0.0,7.178235589692053e-05
Adam Sjöberg_d,0.0,0.0,0.0
Chuck Russell_d,0.0007178235589692054,0.0,0.23707253829678965
Asante Jones_a,0.0007178235589692054,0.0,0.23707253829678965
Jordan Whalen_a,0.0007178235589692054,0.0,0.23707253829678965
Douglas McGrath_d,0.0008613882707630464,0.0,0.24649999663930683
Jane Curtin_a,0.0008613882707630464,0.0,0.24649999663930683
Busy Philipps_a,0.0008613882707630464,0.0,0.24649999663930683
Jessica Szohr_a,0.0008613882707630464,0.0,0.24649999663930683
Blythe Danner_a,0.0017945588974230134,9.741726889653955e-05,0.24773280067731093
Aarti Mann_a,0.0007178235589692054,0.0,0.22959257252661744
Ashley Spillers_a,0.0007178235589692054,0.0,0.22959257252661744
Steve Race_d,0.0005742588471753643,0.0,0.225408791947773
Ja Rule_a,0.0005742588471753643,0.0,0.225408791947773
Adrienne Bailon_a,0.0005742588471753643,0.0,0.225408791947773
Stephen Baldwin_a,0.001076735338453808,0.00012805305085853658,0.24245830350535824
Vincent Pastore_a,0.0005742588471753643,0.0,0.225408791947773
T-Bone_a,0.0005742588471753643,0.0,0.225408791947773
Toby Mac_a,0.0005742588471753643,0.0,0.225408791947773
Brett Harvey_d,0.0005742588471753643,0.0,0.21036293752429286
Dave Brown_a,0.0005742588471753643,0.0,0.21036293752429286
Brett Hull_a,0.0005742588471753643,0.0,0.21036293752429286
Rob Ray_a,0.0005742588471753643,0.0,0.21036293752429286
Jarome Iginla_a,0.0005742588471753643,0.0,0.21036293752429286
Wendel Clark_a,0.0005742588471753643,0.0,0.21036293752429286
Scott Parker_a,0.0005742588471753643,0.0,0.21036293752429286
Dave schultz_a,0.0005742588471753643,0.0,0.21036293752429286
Tony Leondis_d,0.0005024764912784438,0.0,0.2481669216463485
Karey Kirkpatrick_d,0.0008613882707630464,0.0,0.24160450239283937
Yara Shahidi_a,0.0008613882707630464,0.0,0.24160450239283937
Stephen Rannazzisi_a,0.0017227765415260927,7.385628503735696e-05,0.25659499290112703
Taron Lexton_d,0.0007896059148661259,0.0,0.22361548745699453
Ksenia Solo_a,0.0007896059148661259,0.0,0.22361548745699453
Enrico Oetiker_a,0.0007896059148661259,0.0,0.22361548745699453
Paolo Bernardini_a,0.0007896059148661259,0.0,0.22361548745699453
Beth Riesgraf_a,0.0007896059148661259,0.0,0.22361548745699453
David O'Donnell_a,0.0007896059148661259,0.0,0.22361548745699453
Nancy Cartwright_a,0.0007896059148661259,0.0,0.22361548745699453
Bruno Zanin_a,0.0007896059148661259,0.0,0.22361548745699453
Michael Wiseman_a,0.0007896059148661259,0.0,0.22361548745699453
Chris Johnson_a,0.0004306941353815232,0.0,0.21299546575269696
Eric Zaragosa_d,0.0007178235589692054,0.0,0.20867793571996482
Vahldin Prelic_a,0.0007178235589692054,0.0,0.20867793571996482
Lukas Loughran_a,0.0007178235589692054,0.0,0.20867793571996482
Michelle Lehane_a,0.0007178235589692054,0.0,0.20867793571996482
Milan Kovacevic_a,0.0007178235589692054,0.0,0.20867793571996482
Arkie Reece_a,0.0034455530830521854,0.0006052603855749739,0.25385879735712585
Vladimir Alenikov_a,0.0007178235589692054,0.0,0.20867793571996482
Dominic Power_a,0.0007178235589692054,0.0,0.20867793571996482
Jonathan Baker_d,0.0005024764912784438,0.0,0.23331202554442113
Jonathan Baker_a,0.0005024764912784438,0.0,0.23331202554442113
James Van Patten_a,0.0005024764912784438,0.0,0.23331202554442113
Elizabeth Chai Vasarhelyi_d,0.0,0.0,0.0
Brad Bird_d,0.0012920824061445695,0.001022123033515146,0.24372080068399307
Víctor Trujillo_a,0.0005742588471753643,0.0,0.1913748761157418
Consuelo Duval_a,0.0005742588471753643,0.0,0.1913748761157418
Darío T. Pie_a,0.0005742588471753643,0.0,0.1913748761157418
Leyla Rangel_a,0.0005742588471753643,0.0,0.1913748761157418
Oliver Díaz Barba_a,0.0005742588471753643,0.0,0.1913748761157418
Dulce Guerrero_a,0.0005742588471753643,0.0,0.1913748761157418
Eli Fucile_a,0.0005742588471753643,0.0,0.1913748761157418
Martin Hernandez_a,0.0005742588471753643,0.0,0.1913748761157418
Karen Allen_a,0.0011485176943507285,2.1872963461368585e-05,0.25247783706430976
Denholm Elliott_a,0.001220300050247649,7.878049214775858e-06,0.2426820275809174
Alison Doody_a,0.0007178235589692054,0.0,0.2361501164999277
Julian Glover_a,0.0007178235589692054,0.0,0.2361501164999277
River Phoenix_a,0.0007178235589692054,0.0,0.2361501164999277
Kevork Malikyan_a,0.0007178235589692054,0.0,0.2361501164999277
Robert Eddison_a,0.0007178235589692054,0.0,0.2361501164999277
Paul Freeman_a,0.0013638647620414902,0.0001304375371851653,0.24208103987290414
Ronald Lacey_a,0.0007178235589692054,0.0,0.23970656328719708
Wolf Kahler_a,0.0007178235589692054,0.0,0.23970656328719708
Anthony Higgins_a,0.0007178235589692054,0.0,0.23970656328719708
Vic Tablian_a,0.0007178235589692054,0.0,0.23970656328719708
Amrish Puri_a,0.0007178235589692054,0.0,0.2319403222971258
Roshan Seth_a,0.0007178235589692054,0.0,0.2319403222971258
Philip Stone_a,0.0007178235589692054,0.0,0.2319403222971258
Roy Chiao_a,0.0007178235589692054,0.0,0.2319403222971258
Jonathan Ke Quan_a,0.0007178235589692054,0.0,0.2319403222971258
David Yip_a,0.0007178235589692054,0.0,0.2319403222971258
Ric Young_a,0.0007178235589692054,0.0,0.2319403222971258
Chua Kah Joo_a,0.0007178235589692054,0.0,0.2319403222971258
John Stewart Muller_d,0.0005742588471753643,0.0,0.21734992423361177
Lisa Gay Hamilton_a,0.0005742588471753643,0.0,0.21734992423361177
Buck Taylor_a,0.0005742588471753643,0.0,0.21734992423361177
Shane Callahan_a,0.0005742588471753643,0.0,0.21734992423361177
Til Schweiger_a,0.000933170626659967,0.0,0.24019130334211694
Gedeon Burkhard_a,0.000933170626659967,0.0,0.24019130334211694
Jacky Ido_a,0.0017227765415260927,0.00014316010901213743,0.24825616022925312
Sylvester Groth_a,0.000933170626659967,0.0,0.24019130334211694
Iain Softley_d,0.0007178235589692054,0.0,0.24309326253082342
Sienna Guillory_a,0.0014356471179384107,7.260399485048545e-05,0.2502754633270033
Eliza Bennett_a,0.0013638647620414902,6.41285765951923e-05,0.24967018171011499
Rafi Gavron_a,0.0014356471179384107,0.0001021958253028681,0.2506389056407836
Lesley Sharp_a,0.0007178235589692054,0.0,0.24309326253082342
Jamie Foreman_a,0.0007178235589692054,0.0,0.24309326253082342
Michael Gallagher_d,0.0008613882707630464,0.0,0.22917815409864556
Shane Dawson_a,0.0008613882707630464,0.0,0.22917815409864556
Steve Greene_a,0.0008613882707630464,0.0,0.22917815409864556
Christian Delgrosso_a,0.0008613882707630464,0.0,0.22917815409864556
Wendy McColm_a,0.0008613882707630464,0.0,0.22917815409864556
Richard Ryan_a,0.0008613882707630464,0.0,0.22917815409864556
Tay Zonday_a,0.0008613882707630464,0.0,0.22917815409864556
Adam Busch_a,0.0008613882707630464,0.0,0.22917815409864556
Tony Kgoroge_a,0.0007896059148661259,0.0,0.23726094570957357
Patrick Mofokeng_a,0.0007896059148661259,0.0,0.23726094570957357
Matt Stern_a,0.0007896059148661259,0.0,0.23726094570957357
Julian Lewis Jones_a,0.0007896059148661259,0.0,0.23726094570957357
Marguerite Wheatley_a,0.0007896059148661259,0.0,0.23726094570957357
Leleti Khumalo_a,0.0007896059148661259,0.0,0.23726094570957357
Patrick Lyster_a,0.0007896059148661259,0.0,0.23726094570957357
Penny Downie_a,0.0007896059148661259,0.0,0.23726094570957357
Jacob Schwab_d,7.178235589692053e-05,0.0,7.178235589692053e-05
James Lawrence_a,7.178235589692053e-05,0.0,7.178235589692053e-05
Leo Riley_d,0.0005742588471753643,0.0,0.22992231645402278
Kirstie Alley_a,0.0004306941353815232,0.0,0.21084880126363584
Steve Guttenberg_a,0.0010049529825568876,0.00018145891910134392,0.2333563851909882
Mary-Kate Olsen_a,0.0012920824061445695,0.00014199546890811995,0.2319257128034059
Ashley Olsen_a,0.0012920824061445695,0.00014199546890811995,0.2319257128034059
Philip Bosco_a,0.0004306941353815232,0.0,0.21084880126363584
Zatella Beatty_d,7.178235589692053e-05,0.0,7.178235589692053e-05
Allen Iverson_a,7.178235589692053e-05,0.0,7.178235589692053e-05
LisaGay Hamilton_a,0.0008613882707630464,0.0,0.2525586539863415
Hattie Winston_a,0.0008613882707630464,0.0,0.2525586539863415
Brian O'Halloran_a,0.0007896059148661259,0.0,0.2410509077883386
Shannon Elizabeth_a,0.0019381236092168544,0.00013697426792650744,0.25632704899523406
Jeremy Scott_a,7.178235589692053e-05,0.0,0.17582423954477705
John Lloyd Young_a,0.0008613882707630464,0.0,0.22900236025791143
Erich Bergen_a,0.0008613882707630464,0.0,0.22900236025791143
Michael Lomenda_a,0.0008613882707630464,0.0,0.22900236025791143
Vincent Piazza_a,0.0008613882707630464,0.0,0.22900236025791143
Mike Doyle_a,0.0026559471681860598,0.0002568968148860973,0.2473112694369331
Renée Marino_a,0.0008613882707630464,0.0,0.22900236025791143
Erica Piccininni_a,0.0008613882707630464,0.0,0.22900236025791143
Joey Russo_a,0.0008613882707630464,0.0,0.22900236025791143
Donnie Kehr_a,0.0008613882707630464,0.0,0.22900236025791143
Katherine Narducci_a,0.0008613882707630464,0.0,0.22900236025791143
Gerry Hoban_d,7.178235589692053e-05,0.0,0.1859403411954924
C. Fitz_d,7.178235589692053e-05,0.0,7.178235589692053e-05
Jewel Thais-Williams_a,7.178235589692053e-05,0.0,7.178235589692053e-05
Joe Boyd_d,0.0002153470676907616,0.0,0.000612039034489533
Jimi Hendrix_a,0.0002153470676907616,0.0,0.000612039034489533
Billy Cox_a,0.0002153470676907616,0.0,0.000612039034489533
David Gelb_d,7.178235589692053e-05,0.0,7.178235589692053e-05
Jiro Ono_a,7.178235589692053e-05,0.0,7.178235589692053e-05
Andrew Stanton_d,0.0027277295240829805,0.0,0.2516782376258969
Samantha Morton_a,0.0027277295240829805,0.0,0.2516782376258969
James Purefoy_a,0.0027277295240829805,0.0,0.2516782376258969
Polly Walker_a,0.004163376642021391,0.00042145152074552557,0.271051403562943
Art Malik_a,0.0027277295240829805,0.0,0.2516782376258969
Eileen Page_a,0.0027277295240829805,0.0,0.2516782376258969
Davood Ghadami_a,0.0027277295240829805,0.0,0.2516782376258969
Daniel O'Meara_a,0.0027277295240829805,0.0,0.2516782376258969
Jill Baker_a,0.0027277295240829805,0.0,0.2516782376258969
Josh Daugherty_a,0.0027277295240829805,0.0,0.2516782376258969
Oliver Boot_a,0.0027277295240829805,0.0,0.2516782376258969
Philip Arditti_a,0.0027277295240829805,0.0,0.2516782376258969
Joe Billingiere_a,0.0027277295240829805,0.0,0.2516782376258969
Don Stark_a,0.0027277295240829805,0.0,0.2516782376258969
Darwin Shaw_a,0.0027277295240829805,0.0,0.2516782376258969
Figs Jackman_a,0.0027277295240829805,0.0,0.2516782376258969
Emma Clifford_a,0.0027277295240829805,0.0,0.2516782376258969
Christopher Goodman_a,0.0027277295240829805,0.0,0.2516782376258969
Cate Fowler_a,0.0027277295240829805,0.0,0.2516782376258969
Sean Carrigan_a,0.0027277295240829805,0.0,0.2516782376258969
Dusty Sorg_a,0.0027277295240829805,0.0,0.2516782376258969
Steven Cree_a,0.0027277295240829805,0.0,0.2516782376258969
Phil Cheadle_a,0.0027277295240829805,0.0,0.2516782376258969
Holly Weston_a,0.0027277295240829805,0.0,0.2516782376258969
Rupert Frazer_a,0.0027277295240829805,0.0,0.2516782376258969
Edmund Kente_a,0.0027277295240829805,0.0,0.2516782376258969
Bill Oliver_d,0.0005742588471753643,0.0,0.21779990633122262
Ansel Elgort_a,0.0012920824061445695,0.00010189465336583459,0.24804989332167018
Douglas Hodge_a,0.0005742588471753643,0.0,0.21779990633122262
Souleymane Sy Savane_a,0.0005742588471753643,0.0,0.21779990633122262
Shunori Ramanathan_a,0.0005742588471753643,0.0,0.21779990633122262
Joe Egender_a,0.0005742588471753643,0.0,0.21779990633122262
Jordana Beatty_a,0.0008613882707630464,0.0,0.21770117953095422
Parris Mosteller_a,0.0008613882707630464,0.0,0.21770117953095422
Preston Bailey_a,0.0008613882707630464,0.0,0.21770117953095422
Kristoffer Ryan Winters_a,0.0008613882707630464,0.0,0.21770117953095422
Jaleel White_a,0.0008613882707630464,0.0,0.21770117953095422
Ashley Boettcher_a,0.0008613882707630464,0.0,0.21770117953095422
Taylar Hender_a,0.0008613882707630464,0.0,0.21770117953095422
Cameron Boyce_a,0.0008613882707630464,0.0,0.21770117953095422
Jenica Bergere_a,0.0014356471179384107,0.00024110502040969642,0.24767170065920666
Janet Varney_a,0.0008613882707630464,0.0,0.21770117953095422
Nora Ephron_d,0.0006460412030722848,0.0,0.24748303646100767
Joan Juliet Buck_a,0.0006460412030722848,0.0,0.24748303646100767
Salim Akil_d,0.0012920824061445695,0.0,0.24182135881697536
Laz Alonso_a,0.0012920824061445695,0.0,0.24182135881697536
Tasha Smith_a,0.0027277295240829805,0.0006800438199879545,0.24477392858980274
Pooch Hall_a,0.0019381236092168544,0.0001963331676798328,0.2603261182456782
Tenika Davis_a,0.0012920824061445695,0.0,0.24182135881697536
T.D. Jakes_a,0.0012920824061445695,0.0,0.24182135881697536
Romeo Miller_a,0.002009905965113775,0.00020434568551564586,0.24499651450308552
Marguerite McNeil_a,0.0012920824061445695,0.0,0.24182135881697536
El DeBarge_a,0.0012920824061445695,0.0,0.24182135881697536
Brian Stokes Mitchell_a,0.0012920824061445695,0.0,0.24182135881697536
Gary Dourdan_a,0.002009905965113775,0.00015781226246879126,0.25645797384381075
Phil Morrison_d,0.0008613882707630464,0.0,0.23426203739742152
Ben McKenzie_a,0.0008613882707630464,0.0,0.23426203739742152
Frank Hoyt Taylor_a,0.0008613882707630464,0.0,0.23426203739742152
Victoria Jackson_a,0.0008613882707630464,0.0,0.23426203739742152
Chuck Russell_a,0.0008613882707630464,0.0,0.23426203739742152
Jerry Minor_a,0.0008613882707630464,0.0,0.23426203739742152
Matt Besser_a,0.0008613882707630464,0.0,0.23426203739742152
Chris Marquette_a,0.0031584236594645035,0.00019661625385019639,0.2566963619957384
Fred Ewanuick_a,0.0007178235589692054,0.0,0.24379610782406624
Amy Matysio_a,0.0007178235589692054,0.0,0.24379610782406624
Justin Bieber_a,0.0005024764912784438,0.0,0.22590665786041303
Usher Raymond_a,0.0005024764912784438,0.0,0.22590665786041303
Sean Kingston_a,0.0005024764912784438,0.0,0.22590665786041303
Boyz II Men_a,0.0005024764912784438,0.0,0.22590665786041303
Kathryn Bigelow_d,0.0007178235589692054,0.0,0.23646354089567617
Joss Ackland_a,0.0007178235589692054,0.0,0.23646354089567617
Peter Stebbings_a,0.0007178235589692054,0.0,0.23646354089567617
Christian Camargo_a,0.0007178235589692054,0.0,0.23646354089567617
Sam Redford_a,0.0007178235589692054,0.0,0.23646354089567617
John Shrapnel_a,0.0007178235589692054,0.0,0.23646354089567617
Donald Sumpter_a,0.0007178235589692054,0.0,0.23646354089567617
Quvenzhané Wallis_a,0.0011485176943507285,8.397483607407652e-07,0.2476883613113128
Gaëtan Brizzi_d,0.0005024764912784438,0.0,0.24649999663930683
Paul Brizzi_d,0.0005024764912784438,0.0,0.24649999663930683
Joan C. Gratz_d,0.0005024764912784438,0.0,0.24649999663930683
Mohammed Saeed Harib_d,0.0005024764912784438,0.0,0.24649999663930683
Tomm Moore_d,0.0005024764912784438,0.0,0.24649999663930683
Nina Paley_d,0.0005024764912784438,0.0,0.24649999663930683
Bill Plympton_d,0.0005024764912784438,0.0,0.24649999663930683
Joann Sfar_d,0.0005024764912784438,0.0,0.24649999663930683
Michael Socha_d,0.0005024764912784438,0.0,0.24649999663930683
Breckin Meyer_a,0.0014356471179384107,0.00013282050069022712,0.24646149734265865
Paxton Whitehead_a,0.0007178235589692054,0.0,0.2446384038580076
Matthew Sussman_a,0.0007178235589692054,0.0,0.2446384038580076
Alphonso J. Wesson_d,7.178235589692053e-05,0.0,0.20764625541667042
Tim Story_d,7.178235589692053e-05,0.0,0.21456349499632138
Lori Kaye_d,0.0005024764912784438,0.0,0.21105829240118112
Kevyn Aucoin_a,0.0005024764912784438,0.0,0.21105829240118112
Cindy Crawford_a,0.0005024764912784438,0.0,0.21105829240118112
Naomi Campbell_a,0.0005024764912784438,0.0,0.21105829240118112
Gwyneth Paltrow_a,0.001220300050247649,0.00018835535483131697,0.2461978257828831
Paulina Porizkova_a,0.0005024764912784438,0.0,0.21105829240118112
Christopher Lambert_a,0.0005742588471753643,0.0,0.20558641074633568
Sara Malakul Lane_a,0.0011485176943507285,5.682614904902017e-05,0.22490853625036886
Steven Swadling_a,0.0005742588471753643,0.0,0.20558641074633568
John Stockwell_d,0.0015074294738353312,0.00010820935210702486,0.24125623224130993
Georges St-Pierre_a,0.0007178235589692054,0.0,0.2229475204739155
Matthew Ziff_a,0.0007178235589692054,0.0,0.2229475204739155
T.J. Storm_a,0.0007178235589692054,0.0,0.2229475204739155
Fabricio Werdum_a,0.0007178235589692054,0.0,0.2229475204739155
Olivia d'Abo_a,0.0007178235589692054,0.0,0.23121209522554928
Chris Eigeman_a,0.0007178235589692054,0.0,0.23121209522554928
Eric Stoltz_a,0.0015792118297322517,0.00016307291859007415,0.266487125748489
Jason Wiles_a,0.0007178235589692054,0.0,0.23121209522554928
Cara Buono_a,0.0007178235589692054,0.0,0.23121209522554928
Samuel Gould_a,0.0007178235589692054,0.0,0.23121209522554928
Mark van Eeuwen_a,0.0005742588471753643,0.0,0.23521480876880493
Jemima West_a,0.0005742588471753643,0.0,0.23521480876880493
David Dencik_a,0.0005742588471753643,0.0,0.23521480876880493
Julie Dreyfus_a,0.0007178235589692054,0.0,0.24905658931729385
Chiaki Kuriyama_a,0.0007178235589692054,0.0,0.24905658931729385
Sonny Chiba_a,0.0007178235589692054,0.0,0.24905658931729385
Gordon Liu_a,0.001076735338453808,5.262679115954868e-06,0.25006582866005517
Helen Kim_a,0.0007178235589692054,0.0,0.243130716646504
Claire Smithies_a,0.0007178235589692054,0.0,0.243130716646504
Clark Middleton_a,0.0007178235589692054,0.0,0.243130716646504
Paul Tanter_d,0.0004306941353815232,0.0,0.00043069413538152323
Tom Hopper_a,0.0004306941353815232,0.0,0.00043069413538152323
Amy Huberman_a,0.0004306941353815232,0.0,0.00043069413538152323
Lacy Moore_a,0.0004306941353815232,0.0,0.00043069413538152323
Brian McGuinness_a,0.0004306941353815232,0.0,0.00043069413538152323
Luke Pierucci_a,0.0004306941353815232,0.0,0.00043069413538152323
Nick Dunning_a,0.0004306941353815232,0.0,0.00043069413538152323
Jason Butler Harner_a,0.0015074294738353312,7.757591304278756e-05,0.2600993159575365
Grant Cramer_a,0.0007178235589692054,0.0,0.1911496824496542
John Allen Nelson_a,0.0007178235589692054,0.0,0.1911496824496542
Michael S. Siegel_a,0.0007178235589692054,0.0,0.1911496824496542
Peter Licassi_a,0.0007178235589692054,0.0,0.1911496824496542
Royal Dano_a,0.0007178235589692054,0.0,0.1911496824496542
Christopher Titus_a,0.0007178235589692054,0.0,0.1911496824496542
Irene Michaels_a,0.0007178235589692054,0.0,0.1911496824496542
Karla Sue Krull_a,0.0007178235589692054,0.0,0.1911496824496542
Kevin Sussman_a,0.0007896059148661259,0.0,0.2456994939588197
Lisa Ann Walter_a,0.0007896059148661259,0.0,0.2456994939588197
Felix Thompson_d,0.0004306941353815232,0.0,0.21133691454428363
Cory Nichols_a,0.0004306941353815232,0.0,0.21133691454428363
Christian Madsen_a,0.0011485176943507285,6.88200420988167e-05,0.2309172558198975
Erin Davie_a,0.0004306941353815232,0.0,0.21133691454428363
Chloe Levine_a,0.0004306941353815232,0.0,0.21133691454428363
Jeffrey W. Byrd_d,0.0007178235589692054,0.0,0.24097202987348643
Kellita Smith_a,0.0007178235589692054,0.0,0.24097202987348643
Charlie Murphy_a,0.0017227765415260927,0.00017260450049431153,0.2528303467475536
Vanessa Angel_a,0.0006460412030722848,2.8400779371646303e-08,0.2416520716982918
William Jordan_a,0.0006460412030722848,2.8400779371646303e-08,0.2416520716982918
Deniz Gamze Ergüven_d,0.0007178235589692054,0.0,0.23459039330177367
Kaalan Walker_a,0.0007178235589692054,0.0,0.23459039330177367
Rachel Hilson_a,0.0007178235589692054,0.0,0.23459039330177367
Issac Ryan Brown_a,0.0007178235589692054,0.0,0.23459039330177367
Callan Farris_a,0.0007178235589692054,0.0,0.23459039330177367
Serenity Reign Brown_a,0.0007178235589692054,0.0,0.23459039330177367
Reece Cody_a,0.0007178235589692054,0.0,0.23459039330177367
Aiden Akpan_a,0.0007178235589692054,0.0,0.23459039330177367
Alex McArthur_a,0.0005742588471753643,0.0,0.24170494845628362
Brian Cox_a,0.002512382456392219,0.0004173024202628814,0.2669056649446822
Dan Baily_a,0.0006460412030722848,0.0,0.22491311565981748
Megan Baily_a,0.0006460412030722848,0.0,0.22491311565981748
Antonio Quercia_a,0.0006460412030722848,0.0,0.22491311565981748
Frank Capra_d,0.0002153470676907616,0.0002769143082366403,0.17418566054939788
Walter Huston_a,0.00028712942358768214,8.523532099346567e-05,0.14569884388842072
Dana Andrews_a,0.0002153470676907616,4.2607354343696645e-05,0.14569692214572935
Joris Ivens_d,0.00014356471179384107,0.0,0.12521433096874351
Alex Proyas_d,0.0015074294738353312,0.00020490864628420157,0.24271935507362372
Chandler Canterbury_a,0.0005742588471753643,0.0,0.23513469814382515
Lara Robinson_a,0.0005742588471753643,0.0,0.23513469814382515
D.G. Maloney_a,0.0005742588471753643,0.0,0.23513469814382515
Nadia Townsend_a,0.0005742588471753643,0.0,0.23513469814382515
Adrienne Pickering_a,0.0005742588471753643,0.0,0.23513469814382515
Krisha Fairchild_a,0.0008613882707630464,0.0,0.1775281708945488
Alex Dobrenko_a,0.0008613882707630464,0.0,0.1775281708945488
Robyn Fairchild_a,0.0008613882707630464,0.0,0.1775281708945488
Chris Doubek_a,0.0008613882707630464,0.0,0.1775281708945488
Victoria Fairchild_a,0.0008613882707630464,0.0,0.1775281708945488
Bryan Casserly_a,0.0008613882707630464,0.0,0.1775281708945488
Chase Joliet_a,0.0008613882707630464,0.0,0.1775281708945488
Atheena Frizzell_a,0.0008613882707630464,0.0,0.1775281708945488
Augustine Frizzell_a,0.0008613882707630464,0.0,0.1775281708945488
Bill Wise_a,0.0008613882707630464,0.0,0.1775281708945488
Olivia Grace Applegate_a,0.0008613882707630464,0.0,0.1775281708945488
Trey Edward Shults_a,0.0008613882707630464,0.0,0.1775281708945488
Oliver Blackburn_d,0.0006460412030722848,0.0,0.22747442029243445
Al Vicente_a,0.0006460412030722848,0.0,0.22747442029243445
Wayne Pére_a,0.0006460412030722848,0.0,0.22747442029243445
Jon Arthur_a,0.0006460412030722848,0.0,0.22747442029243445
William H. Macy_d,0.0007896059148661259,0.0,0.24731680658697422
Nick Robinson_a,0.0007896059148661259,0.0,0.24731680658697422
Grant Gustin_a,0.0007896059148661259,0.0,0.24731680658697422
Felicity Huffman_a,0.0007896059148661259,0.0,0.24731680658697422
Rick Fox_a,0.0007896059148661259,0.0,0.24731680658697422
Amy Parrish_a,0.0007896059148661259,0.0,0.24731680658697422
Stephen Chow_d,0.0006460412030722848,0.0,0.0006460412030722849
Stephen Chow_a,0.0006460412030722848,0.0,0.0006460412030722849
Yuen Wah_a,0.0006460412030722848,0.0,0.0006460412030722849
Yuen Qiu_a,0.0006460412030722848,0.0,0.0006460412030722849
Lam Chi-chung_a,0.0006460412030722848,0.0,0.0006460412030722849
Dong Zhihua_a,0.0006460412030722848,0.0,0.0006460412030722849
Chiu Chi-ling_a,0.0006460412030722848,0.0,0.0006460412030722849
Xing Yu_a,0.0006460412030722848,0.0,0.0006460412030722849
Danny Chan Kwok-kwan_a,0.0006460412030722848,0.0,0.0006460412030722849
Leung Siu-lung_a,0.0006460412030722848,0.0,0.0006460412030722849
Andrés Couturier_d,0.0007178235589692054,0.0,0.22654602943868038
Alyson Stoner_a,0.0007178235589692054,0.0,0.22654602943868038
Rodger Bumpass_a,0.0007178235589692054,0.0,0.22654602943868038
Maile Flanagan_a,0.0007178235589692054,0.0,0.22654602943868038
Devin Chanda_d,7.178235589692053e-05,0.0,7.178235589692053e-05
Kygo_a,7.178235589692053e-05,0.0,7.178235589692053e-05
Rosanna DeSoto_a,0.0007178235589692054,0.0,0.2201613985490327
Elizabeth Peña_a,0.0014356471179384107,5.934745254626544e-05,0.23147372958237705
Danielle von Zerneck_a,0.0007178235589692054,0.0,0.2201613985490327
Rick Dees_a,0.0007178235589692054,0.0,0.2201613985490327
Marshall Crenshaw_a,0.0007178235589692054,0.0,0.2201613985490327
Howard Huntsberry_a,0.0007178235589692054,0.0,0.2201613985490327
